feature,density,fire_count,mean_activation_when_active,dead
8496,5.582053079122501e-05,9,1.5338692400190566,False
8497,0.0007752851498781252,125,1.3663191871643066,False
8498,0.0028468470703524756,459,1.3403614089379903,False
8499,0.010258573103187353,1654,0.7750902265274251,False
8500,0.0026111603847895257,421,1.6195438921876304,False
8501,0.0016746159237367505,270,1.1378933451793811,False
8502,0.00028530493515515004,46,8.786988553793535,False
8503,0.00010543878038342502,17,1.2216210926280302,False
8504,0.007188443909669977,1159,1.2791585453221055,False
8505,0.0023258554496343757,375,3.626512543360392,False
8506,7.442737438830002e-05,12,3.040212015310923,False
8507,0.0027662174147651507,446,1.4037691274565967,False
8508,0.004397417370108726,709,0.9042321159405836,False
8509,0.0006698463694947001,108,1.3095053445409846,False
8510,0.004595890368477526,741,1.104630976553388,False
8511,0.0026359695095856256,425,1.758315820132985,False
8512,0.0020157413896831253,325,0.9360345565355741,False
8513,0.0015319634561591754,247,1.9209572955181724,False
8514,0.00017986615477172505,29,1.2212129790207435,False
8515,0.0020963710452704507,338,0.981743080376168,False
8516,0.0002791026539561251,45,6.516195797920227,False
8517,0.0009737581482469252,157,6.376648432889562,False
8518,0.013272881765913503,2140,0.6769215708581087,False
8519,0.0008124988370722751,131,3.97906675866542,False
8520,8.683193678635003e-05,14,1.3363122344017029,False
8521,0.0002480912479610001,40,1.9365195989608766,False
8522,0.0016808182049357753,271,1.1513265542878437,False
8523,0.0022824394812412004,368,1.960209990973058,False
8524,0.003429861503060826,553,1.2595027448040237,False
8525,0.0023382600120324254,377,1.6717303067999114,False
8526,0.0019723254212899504,318,1.0325906625333823,False
8527,0.0007194646190869002,116,3.8520687612993965,False
8528,0.0066364408829567515,1070,1.0713649999315493,False
8529,0.0034546706278569257,557,1.2572265518845946,False
8530,0.0027352060087700255,441,1.7953805650442907,False
8531,0.004360203682914576,703,1.9981383805932904,False
8532,2.4809124796100004e-05,4,13.835581958293915,False
8533,0.006512395258976252,1050,0.9196304902576264,False
8534,0.006717070538544077,1083,1.4308326072640036,False
8535,0.0005520030267132251,89,5.830397980936458,False
8536,0.008031954152737377,1295,0.8204401181011126,False
8537,0.0019599208588919003,316,4.525463432450838,False
8538,0.0009737581482469252,157,3.4805391184083976,False
8539,0.009098746518969678,1467,0.8255863925918235,False
8540,9.923649918440002e-05,16,1.8268937692046165,False
8541,4.341596839317501e-05,7,2.6812741245542253,False
8542,0.0007504760250820251,121,1.2964492494409734,False
8543,0.0013210858953923252,213,2.3089230530698535,False
8544,0.0025677444163963504,414,1.4914088727195483,False
8545,0.0029584881319349257,477,1.0621589644649994,False
8546,4.341596839317501e-05,7,1.4791228090013777,False
8547,0.0014141201133777003,228,1.7267105485263623,False
8548,0.0015195588937611253,245,4.5894637565223535,False
8549,0.003913639436584776,631,0.8573874369287264,False
8550,0.0019413140152948255,313,1.482732423197347,False
8551,8.062965558732502e-05,13,1.9124595385331373,False
8552,0.0023382600120324254,377,2.8669165167315254,False
8553,0.0006078235575044501,98,5.767047812744063,False
8554,6.822509318927501e-05,11,1.632873903621327,False
8555,0.0018234706725133503,294,1.6214412665691504,False
8556,0.0003411254659463751,55,1.41541448506442,False
8557,0.00012404562398050004,20,1.618039208650589,False
8558,0.0004093505591356501,66,7.950931176994786,False
8559,0.0022886417624402257,369,5.646816616782005,False
8560,0.0015071543313630753,243,1.4129533100520633,False
8561,0.0008497125242664252,137,1.6800452653508986,False
8562,1.8606843597075006e-05,3,1.7497332096099854,False
8563,0.0004527665275288251,73,1.4884541622579914,False
8564,0.0029770949755320007,480,1.5063965566456319,False
8565,9.923649918440002e-05,16,1.0875412672758102,False
8566,0.1462435883918105,23579,0.971790760405429,False
8567,0.0024995193232070756,403,1.9929841292407318,False
8568,0.0006698463694947001,108,1.7399434314833746,False
8569,0.0009241398986547252,149,1.497728065356312,False
8570,0.00011164106158245002,18,11.343694051106771,False
8571,0.0036097276578325507,582,3.4622865560947824,False
8572,0.024486606173750706,3948,0.8860343171711992,False
8573,0.0030391177875222506,490,1.1129775490079608,False
8574,0.0025305307292022004,408,5.239049525237551,False
8575,0.005253332175574176,847,1.4284944836899127,False
8576,0.00010543878038342502,17,1.2884115050820744,False
8577,0.002797228820760276,451,1.0795506635420602,False
8578,0.006828711600126527,1101,0.6890585169155526,False
8579,0.0013458950201884253,217,1.1612162848222092,False
8580,0.00013645018637855003,22,1.2124255137010054,False
8581,0.007386916908038776,1191,0.859261055937542,False
8582,0.0022452257940470503,362,0.9677043119188171,False
8583,0.00026049581035905006,42,2.623619096619742,False
8584,0.0003845414343395501,62,8.638176677688476,False
8585,0.0006202281199025002,100,1.4058299779891967,False
8586,0.006555811227369426,1057,2.268597161645808,False
8587,0.0008621170866644752,139,1.300693433061778,False
8588,0.0003597323095434501,58,7.201271677839345,False
8589,0.0024002828240226757,387,1.2983405744074543,False
8590,0.009923649918440003,1600,0.9958920679241419,False
8591,0.004428428776103851,714,0.9525626073030531,False
8592,0.0026483740719836757,427,1.7469150059675445,False
8593,0.0025119238856051254,405,1.0036912426536466,False
8594,0.003367838691070576,543,0.7238055557616289,False
8595,0.0019289094528967753,311,2.017320156097412,False
8596,0.0014699406441689253,237,1.2866913588238165,False
8597,0.0015877839869504003,256,5.050915407948196,False
8598,0.12214152365239936,19693,0.8103534157265379,False
8599,0.0018358752349114005,296,1.38287144577181,False
8600,9.303421798537502e-05,15,1.7217052618662516,False
8601,0.0026421717907846505,426,1.3264745613778701,False
8602,0.004546272118885326,733,0.8884385773787558,False
8603,0.0008559148054654502,138,1.5672211050987244,False
8604,0.0007442737438830002,120,7.414835528532664,False
8605,0.0013086813329942753,211,0.8353149269429428,False
8606,0.0019351117340958004,312,2.197011526960593,False
8607,0.0022514280752460756,363,1.808645304241128,False
8608,9.303421798537502e-05,15,3.7513737042744952,False
8609,0.0005333961831161502,86,1.774319845576619,False
8610,0.0012466585210040252,201,1.7526076166190911,False
8611,0.005526232548331276,891,1.0132571746470818,False
8612,0.0010978037722274253,177,1.0848913125399142,False
8613,0.0012714676458001253,205,1.2798484162586492,False
8614,0.0035725139706384006,576,0.9436985521266857,False
8615,0.00027290037275710005,44,1.4158019667321986,False
8616,0.0004589688087278501,74,1.4153500424849021,False
8617,0.0005209916207181001,84,1.639971374046235,False
8618,0.0004589688087278501,74,6.598838570955637,False
8619,0.0027910265395612506,450,1.761679813861847,False
8620,0.0022576303564451005,364,1.167793137359095,False
8621,9.923649918440002e-05,16,0.7926476150751114,False
8622,0.010853992098293753,1750,0.8020386382511684,False
8623,0.00014885474877660004,24,3.7255728294452033,False
8624,0.0012652653646011002,204,0.930827700624279,False
8625,0.0012776699269991503,206,1.2462627147007914,False
8626,0.00012404562398050004,20,1.863588845729828,False
8627,0.004825374772841451,778,0.8252986599056764,False
8628,0.0004341596839317501,70,1.967341651235308,False
8629,0.003845414343395501,620,1.6194135944689474,False
8630,0.0028592516327505257,461,1.5817850310993815,False
8631,9.923649918440002e-05,16,2.5772391706705093,False
8632,0.0015629748621543004,252,0.8834254164544363,False
8633,0.0032623999106871507,526,1.1016383986962612,False
8634,0.0024436987924158506,394,4.015591931827177,False
8635,0.0012404562398050003,200,0.9477357673645019,False
8636,0.0016001885493484504,258,1.0891698617343755,False
8637,0.0007752851498781252,125,1.8505817890167235,False
8638,0.0019971345460860503,322,1.1163408956172303,False
8639,0.00011784334278147503,19,3.269015801580329,False
8640,0.0031383542867066505,506,0.9000736866072704,False
8641,0.0015381657373582003,248,2.958694581062563,False
8642,2.4809124796100004e-05,4,2.302095353603363,False
8643,0.0006264304011015251,101,1.1819642581562004,False
8644,0.0002666980915580751,43,2.0191903835119205,False
8645,0.003901234874186726,629,0.9866405094371122,False
8646,0.0007504760250820251,121,4.812629278041115,False
8647,0.0011784334278147502,190,1.198217164842706,False
8648,0.0024002828240226757,387,3.359585014732617,False
8649,0.00020467527956782505,33,2.494287360798229,False
8650,0.00016746159237367503,27,9.181485860436052,False
8651,6.202281199025002e-05,10,1.0892521619796753,False
8652,0.004366405964113601,704,3.292383213104172,False
8653,0.00026049581035905006,42,2.663443758374169,False
8654,0.021559129447810906,3476,2.0070792835793094,False
8655,9.303421798537502e-05,15,2.5003685553868613,False
8656,3.721368719415001e-05,6,2.5358237425486245,False
8657,0.012466585210040253,2010,1.590924930098045,False
8658,2.4809124796100004e-05,4,3.2652784883975983,False
8659,0.0017056273297318754,275,2.9068565247275613,False
8660,0.008193213463912026,1321,0.7410129775250166,False
8661,0.00028530493515515004,46,2.1196800859078118,False
8662,0.005513827985933226,889,0.679271840673732,False
8663,0.0031135451619105506,502,0.8709726343116913,False
8664,0.00023568668556295006,38,2.3262042309108533,False
8665,0.005209916207181001,840,1.0817385520253862,False
8666,0.0025801489787944006,416,1.389991581439972,False
8667,0.00028530493515515004,46,2.5924315452575684,False
8668,0.0016994250485328503,274,2.62037528953413,False
8669,0.003429861503060826,553,0.8552882044052345,False
8670,0.00015505702997562504,25,1.6502265453338623,False
8671,0.004087303310157476,659,0.8463144902936968,False
8672,0.0021025733264694755,339,1.6639154291434275,False
8673,0.009625940420886802,1552,0.7176311461581397,False
8674,0.0007566783062810502,122,3.3235258020338465,False
8675,0.007107814254082651,1146,1.4047782654121492,False
8676,0.01500331822044148,2419,1.586810878014062,False
8677,0.0008187011182713002,132,1.2686928844813146,False
8678,0.002760015133566126,445,0.9482935361647874,False
8679,1.8606843597075006e-05,3,0.9504086971282959,False
8680,0.004000471373371126,645,1.1392914677775183,False
8681,0.0029026676011437006,468,1.0427408564803946,False
8682,0.0033802432534686257,545,1.2254766061765339,False
8683,0.0005520030267132251,89,6.856801398684469,False
8684,0.0014575360817708754,235,5.747658022413862,False
8685,0.0003721368719415001,60,5.848025166988373,False
8686,0.006555811227369426,1057,1.063063813361111,False
8687,0.0020529550768772753,331,1.6687384404444623,False
8688,0.008720407365829151,1406,2.5485620580051904,False
8689,0.0023320577308334005,376,0.8391813699235308,False
8690,0.003485682033852051,562,1.5045318185646763,False
8691,0.00032251862234930007,52,1.9840322457827055,False
8692,0.008770025615421352,1414,0.7972376953594418,False
8693,0.0043229899957204256,697,1.5465420212602,False
8694,0.0007504760250820251,121,1.4004322319976554,False
8695,0.00030391177875222506,49,1.738704773844505,False
8696,0.0006016212763054251,97,1.518715860917396,False
8697,0.0043229899957204256,697,1.3406310635625547,False
8698,0.0028902630387456505,466,1.4702088454250615,False
8699,0.004254764902531151,686,1.5422961974283,False
8700,0.0009613535858488752,155,2.0514673748323995,False
8701,0.03826187271678523,6169,0.9659769914973051,False
8702,0.00011164106158245002,18,1.720744464132521,False
8703,0.0013272881765913503,214,2.6114864639032667,False
8704,0.004298180870924326,693,1.3250792379159089,False
8705,0.0009117353362566752,147,2.306594436671458,False
8706,0.008459911555470103,1364,1.2075938975706129,False
8707,0.0016684136425377254,269,1.6104934339629673,False
8708,0.10310672265259162,16624,0.9023075764631284,False
8709,0.0048935998660307265,789,0.8309912240399456,False
8710,0.0017614478605231004,284,1.2318090443879786,False
8711,0.0018916957657026255,305,0.8422703227058785,False
8712,6.202281199025002e-05,10,2.029528760910034,False
8713,0.012615439958816853,2034,1.1075552844954335,False
8714,0.004701329148860951,758,1.024170839063096,False
8715,0.0070768028480875265,1141,0.7539768394517021,False
8716,0.0005271939019171251,85,1.8713640858145322,False
8717,9.303421798537502e-05,15,1.531755765279134,False
8718,0.003119747443109576,503,2.659382609676414,False
8719,0.0025801489787944006,416,1.1158273690021956,False
8720,0.004416024213705801,712,1.2023050743207504,False
8721,0.0025677444163963504,414,2.1537010053505643,False
8722,0.029777152036519032,4801,0.9627436435463478,False
8723,0.00014265246757757502,23,1.6814614275227422,False
8724,0.006369742791398676,1027,0.810378899244626,False
8725,4.961824959220001e-05,8,2.0854909121990204,False
8726,0.00017986615477172505,29,1.8063311124670094,False
8727,0.0015319634561591754,247,1.3564876400024786,False
8728,0.0006264304011015251,101,1.318245533669349,False
8729,0.0019537185776928754,315,3.9264291165367005,False
8730,9.303421798537502e-05,15,0.8730222940444946,False
8731,0.0002666980915580751,43,11.643293164497198,False
8732,0.0021583938572607006,348,4.08205579341143,False
8733,0.0004713733711259001,76,4.814760120291459,False
8734,0.0017614478605231004,284,1.779799438698191,False
8735,0.0007070600566888501,114,1.522594928741455,False
8736,0.0005768121515093252,93,1.858913754904142,False
8737,0.0022576303564451005,364,0.8230933265371637,False
8738,0.0024871147608090255,401,1.6287569815381209,False
8739,0.0010853992098293751,175,1.4313702937534878,False
8740,0.0013024790517952502,210,2.3598282144183202,False
8741,0.0006016212763054251,97,2.367603166816161,False
8742,0.005823942045884476,939,1.0485277389185117,False
8743,0.00019847299836880003,32,2.4986630380153656,False
8744,0.00026049581035905006,42,1.1541860444205148,False
8745,0.006977566348903126,1125,0.90409358575609,False
8746,0.003640739063827676,587,1.1405032594930984,False
8747,0.0026235649471875754,423,1.0631308916330902,False
8748,0.0004589688087278501,74,1.4710374861150175,False
8749,0.0022328212316490006,360,2.449504691362381,False
8750,0.0011660288654167003,188,1.8831684709863459,False
8751,0.01904720556220578,3071,0.7039322197844873,False
8752,0.0029026676011437006,468,1.031987921295003,False
8753,9.303421798537502e-05,15,1.2797447681427,False
8754,0.0002480912479610001,40,1.5679438889026642,False
8755,0.003218983942293976,519,4.916411305208886,False
8756,0.00036593459074247506,59,13.965477418091337,False
8757,1.2404562398050002e-05,2,14.61037826538086,False
8758,9.923649918440002e-05,16,1.5490289777517319,False
8759,9.923649918440002e-05,16,0.8343768045306206,False
8760,0.00030391177875222506,49,8.561861624523084,False
8761,0.0024250919488187756,391,1.3614084860857796,False
8762,0.004229955777735051,682,1.5486143308301126,False
8763,0.002797228820760276,451,0.8674982931555771,False
8764,0.00023568668556295006,38,0.9600689003342077,False
8765,0.0010171741166401002,164,1.1720773657647574,False
8766,0.0017056273297318754,275,1.330995362888683,False
8767,0.0007194646190869002,116,1.2643036390173024,False
8768,1.2404562398050002e-05,2,1.2818255424499512,False
8769,0.003312018160279351,534,1.1018126667215582,False
8770,0.005030050052409276,811,1.3741950145044104,False
8771,0.0022700349188431506,366,1.476111672615093,False
8772,0.005377377799554676,867,0.7108529709889677,False
8773,0.0008559148054654502,138,1.135508037995601,False
8774,0.0011164106158245003,180,4.224007701211505,False
8775,0.0021273824512655754,343,0.8708390800320372,False
8776,0.0028840607575466256,465,0.8426109129382718,False
8777,0.0012280516774069504,198,1.7592598464753892,False
8778,0.0009985672730430252,161,1.2709144487144044,False
8779,0.0021894052632558253,353,1.1767329696893016,False
8780,0.00030391177875222506,49,1.3105477459576664,False
8781,0.0005458007455142001,88,3.3001591779968957,False
8782,0.00011784334278147503,19,1.5563352358968634,False
8783,0.004769554242050226,769,0.9993477233519634,False
8784,0.0015381657373582003,248,1.0546251506574693,False
8785,0.004682722305263876,755,0.7280972554983682,False
8786,9.303421798537502e-05,15,4.297125927607218,False
8787,0.0002480912479610001,40,2.902506721019745,False
8788,0.003392647815866676,547,1.4056537024935596,False
8789,0.003181770255099826,513,1.0400541325991148,False
8790,0.003541502564643276,571,0.7553950675523428,False
8791,0.0007690828686791001,124,1.304272634367789,False
8792,0.018817721157841853,3034,1.4301479693769859,False
8793,0.10804994076821454,17421,1.2430681671287975,False
8794,4.961824959220001e-05,8,1.8445145189762115,False
8795,0.0010916014910284002,176,1.2931701229377226,False
8796,3.101140599512501e-05,5,26.324882984161377,False
8797,0.003870223468191601,624,1.0530889592109582,False
8798,0.0005644075891112751,91,7.2406365137833815,False
8799,0.0012218493962079253,197,1.3834697232028554,False
8800,0.0020653596392753255,333,3.3971481845901534,False
8801,0.0028220379455563757,455,0.8623002618223756,False
8802,0.00033492318474735006,54,5.664435715587051,False
8803,0.004223753496536026,681,1.3093634632015367,False
8804,0.003640739063827676,587,2.021878184411148,False
8805,0.0020715619204743504,334,2.8853665411829232,False
8806,5.582053079122501e-05,9,2.196721805466546,False
8807,0.0019475162964938504,314,1.0439465501505858,False
8808,0.0023010463248382754,371,1.9003691017788376,False
8809,0.008329663650290578,1343,0.9728135274402792,False
8810,0.0006388349634995752,103,2.053971529006958,False
8811,0.0004465642463298001,72,1.2167012757725186,False
8812,0.00023568668556295006,38,11.593320407365498,False
8813,0.003640739063827676,587,1.0788231147818101,False
8814,0.0002977094975532001,48,1.9925256421168644,False
8815,0.0017056273297318754,275,5.027359444011341,False
8816,0.0028158356643573504,454,5.335456430912018,False
8817,0.003870223468191601,624,2.1774758654527173,False
8818,0.0018296729537123754,295,2.2014789573216844,False
8819,0.00017366387357270005,28,1.1318582211221968,False
8820,0.004496653869293126,725,0.9127938724386281,False
8821,2.4809124796100004e-05,4,2.074820339679718,False
8822,0.0014575360817708754,235,2.0238604362974777,False
8823,5.582053079122501e-05,9,0.8645530806647407,False
8824,0.007436535157630977,1199,1.7759457541267707,False
8825,0.00032251862234930007,52,1.3813074276997492,False
8826,0.0008807239302615502,142,1.180505525897926,False
8827,0.0012776699269991503,206,1.480210934449168,False
8828,0.0020901687640714254,337,1.8848697460016086,False
8829,0.013502366170277428,2177,0.9223548116407977,False
8830,0.006096842418641576,983,2.8318295083477683,False
8831,0.0019537185776928754,315,1.07382197909885,False
8832,0.012057234650904603,1944,0.6984135447215641,False
8833,0.010847789817094727,1749,0.640663298284619,False
8834,0.026781450217389955,4318,1.1205350390845508,False
8835,4.341596839317501e-05,7,1.3396709987095423,False
8836,0.004502856150492151,726,2.4543339326033577,False
8837,0.0022452257940470503,362,1.4961830153649682,False
8838,0.0017614478605231004,284,3.75162527258967,False
8839,0.010649316818725928,1717,0.9778425020052377,False
8840,0.0007070600566888501,114,1.6975291277232922,False
8841,0.00011164106158245002,18,14.398119158214993,False
8842,0.0010419832414362003,168,1.216050883134206,False
8843,0.0006636440882956752,107,10.25763134198768,False
8844,0.0004403619651307751,71,3.237734771110642,False
8845,0.0022948440436392505,370,1.4931624306214821,False
8846,0.00013024790517952503,21,1.0054256234850203,False
8847,0.0057185032655010515,922,0.9696211452856498,False
8848,0.00017986615477172505,29,2.2971574684669234,False
8849,0.0024002828240226757,387,1.4006240774494734,False
8850,0.00019227071716977504,31,1.2166022716029998,False
8851,0.0008993307738586252,145,10.969885586047994,False
8852,8.062965558732502e-05,13,1.1711551409501295,False
8853,0.010624507693929827,1713,0.7150921657359607,False
8854,0.003045320068721276,491,1.0819885002377077,False
8855,0.0018234706725133503,294,1.6243267322884125,False
8856,0.007697030967990026,1241,1.5352181964685223,False
8857,0.00017986615477172505,29,2.106991669227337,False
8858,0.00035353002834442507,57,1.5486286774016262,False
8859,0.0005147893395190752,83,0.9279521660632398,False
8860,0.0025739466975953757,415,1.8828091742044473,False
8861,0.0031569611303037255,509,3.872285254577757,False
8862,0.0007442737438830002,120,7.325630660851797,False
8863,0.0016125931117465003,260,4.3293481528759,False
8864,0.017775737916405653,2866,0.6569024223758887,False
8865,0.0022948440436392505,370,1.546354740374797,False
8866,3.101140599512501e-05,5,3.0012335777282715,False
8867,0.0008373079618683752,135,1.4703290188754046,False
8868,0.0030329155063232257,489,1.5752261450441825,False
8869,0.0028096333831583256,453,1.6777614489296415,False
8870,0.0037957960938033008,612,0.7993301753125159,False
8871,0.0022018098256538754,355,2.049526510775929,False
8872,0.0004465642463298001,72,7.160687673423025,False
8873,0.00025429352916002504,41,1.9650498192484787,False
8874,0.018296729537123753,2950,1.8760523185083422,False
8875,0.004167932965744801,672,1.4477730476785273,False
8876,0.0008559148054654502,138,1.2914599076561306,False
8877,0.0022080121068529003,356,1.0395727057135506,False
8878,0.0006450372446986001,104,1.6600217314866872,False
8879,0.0007194646190869002,116,1.3926896093220547,False
8880,0.0010853992098293751,175,1.8946129751205445,False
8881,0.004161730684545776,671,1.2018171635896366,False
8882,0.0024685079172119505,398,0.9742210528359341,False
8883,0.0032996135978813007,532,0.7609830552474001,False
8884,0.00033492318474735006,54,2.5859492774362915,False
8885,0.003938448561380876,635,0.8775033935787171,False
8886,0.0048191724916424265,777,1.1548854101885546,False
8887,0.0006822509318927502,110,1.2554399143565784,False
8888,0.0022390235128480255,361,2.0447302376464465,False
8889,0.0037027618758179257,597,0.9151060018108119,False
8890,0.005873560295476676,947,3.3452682798490354,False
8891,0.0009737581482469252,157,2.327780729646136,False
8892,0.00017986615477172505,29,10.76303416696088,False
8893,0.0053711755183556515,866,1.2278504278037619,False
8894,0.0026607786343817255,429,1.1196789266346219,False
8895,0.006909341255713851,1114,0.6851956557542674,False
8896,0.0016622113613387003,268,1.124534114972869,False
8897,0.0021087756076685004,340,1.2511476183638852,False
8898,0.0004155528403346751,67,3.8566217635994526,False
8899,0.006127853824636702,988,0.8348144896117299,False
8900,0.0016187953929455254,261,1.1371896020297347,False
8901,0.004291978589725301,692,1.130382786251906,False
8902,0.0020281459520811755,327,3.483451686138771,False
8903,0.025466566603196655,4106,0.8333895237807001,False
8904,0.003975662248575026,641,1.1593308521321337,False
8905,0.0015691771433533252,253,1.0772007265580972,False
8906,0.39728712220354645,64055,3.0345546589905648,False
8907,0.0002977094975532001,48,8.34502343336741,False
8908,0.0009551513046498502,154,1.62398995981588,False
8909,0.0024126873864207254,389,0.9116666899242254,False
8910,0.0024685079172119505,398,2.1663327019418306,False
8911,0.006090640137442552,982,0.8110429264620219,False
8912,0.005693694140704951,918,0.7048735623785614,False
8913,0.0019351117340958004,312,1.2867541741102169,False
8914,0.0024126873864207254,389,1.2711081802078874,False
8915,0.004291978589725301,692,0.8302691685671062,False
8916,0.00031631634115027505,51,7.336520279155058,False
8917,0.00022328212316490004,36,1.9032635887463887,False
8918,0.0020157413896831253,325,1.6564650520911584,False
8919,0.0006946554942908002,112,1.941682901765619,False
8920,0.0034794797526530256,561,0.9391303053939194,False
8921,0.0004403619651307751,71,1.323637540911285,False
8922,0.0020839664828724005,336,1.876578454105627,False
8923,0.006425563322189901,1036,1.8263381981941724,False
8924,0.0024871147608090255,401,1.1984089330544794,False
8925,7.442737438830002e-05,12,3.5511135955651603,False
8926,0.0006574418070966502,106,5.721531403514574,False
8927,6.202281199025001e-06,1,1.3773510456085205,False
8928,0.0010109718354410753,163,1.5607580612042198,False
8929,0.0013582995825864753,219,1.3470437428722644,False
8930,0.0005768121515093252,93,1.9992453154697214,False
8931,6.822509318927501e-05,11,1.7167794704437256,False
8932,0.005743312390297151,926,1.6717212231061371,False
8933,0.005823942045884476,939,1.1250437853562312,False
8934,0.0019537185776928754,315,1.9432938568175786,False
8935,0.0019227071716977505,310,9.899126899626948,False
8936,0.0014513338005718503,234,0.9687241652073004,False
8937,0.0024188896676197507,390,1.115863147760049,False
8938,0.0017304364545279755,279,1.276975302713319,False
8939,0.0030701291935173757,495,1.3421842054887252,False
8940,0.0025863512599934254,417,1.6776115328287906,False
8941,0.006779093350534326,1093,0.69315629788527,False
8942,0.014742822410082429,2377,0.7665202414031584,False
8943,0.0002791026539561251,45,0.8259363333384196,False
8944,0.009483287953309227,1529,0.6992568996234841,False
8945,0.017465623856454403,2816,0.7570141486146234,False
8946,0.008112583808324702,1308,0.8093567984548913,False
8947,0.0019475162964938504,314,1.9144460520926554,False
8948,0.0004775756523249251,77,1.1899323602775476,False
8949,0.00027290037275710005,44,2.034024569121274,False
8950,0.0015381657373582003,248,4.448098079812143,False
8951,0.0016622113613387003,268,1.2691101520808774,False
8952,0.009092544237770651,1466,0.681813842440367,False
8953,0.006586822633364552,1062,1.3529662190184082,False
8954,0.0021770007008577756,351,1.531934996955415,False
8955,0.018575832191079878,2995,0.8194473164706477,False
8956,0.0014823452065669753,239,1.0157544303638666,False
8957,0.0007876897122761752,127,1.4057787825742105,False
8958,0.00023568668556295006,38,1.7387479041752063,False
8959,5.582053079122501e-05,9,3.09436211321089,False
8960,0.0024250919488187756,391,1.6630415245700065,False
8961,0.00035353002834442507,57,2.5851228362635563,False
8962,0.0011350174594215753,183,1.3182083394358066,False
8963,0.0019227071716977505,310,1.300867651354882,False
8964,0.0015195588937611253,245,1.4810852693051708,False
8965,0.0009365444610527753,151,4.594328607944464,False
8966,0.0016001885493484504,258,1.1596802556237509,False
8967,0.0025925535411924507,418,2.6143950320887224,False
8968,0.004713733711259001,760,0.8631318155087923,False
8969,0.0026483740719836757,427,2.128727017856035,False
8970,0.0003101140599512501,50,1.8187139129638672,False
8971,0.0021956075444548506,354,2.1577819808054777,False
8972,0.0015691771433533252,253,3.3187189059766387,False
8973,0.011505231624191377,1855,0.6438998805866087,False
8974,0.0004093505591356501,66,1.3455089691913489,False
8975,0.004465642463298001,720,3.520848791135682,False
8976,0.011517636186589427,1857,0.809872656531018,False
8977,0.0005892167139073751,95,1.867035584700735,False
8978,0.0007442737438830002,120,4.690802777806918,False
8979,0.011368781437812827,1833,1.5394706305947645,False
8980,0.0021087756076685004,340,1.2284445296315585,False
8981,4.341596839317501e-05,7,5.9222429139273505,False
8982,0.0028158356643573504,454,0.939852940353528,False
8983,0.0006140258387034752,99,7.799216776183157,False
8984,0.0029832972567310255,481,8.277337606632289,False
8985,0.0024188896676197507,390,1.0198042869567872,False
8986,0.0020219436708821506,326,0.9900209874463227,False
8987,0.02355006171269793,3797,0.7653193148556966,False
8988,0.0021583938572607006,348,1.4396663397208027,False
8989,0.006977566348903126,1125,0.6669955359564887,False
8990,0.0006078235575044501,98,4.254697532069926,False
8991,0.0023382600120324254,377,1.2292585625888814,False
8992,0.0006388349634995752,103,1.32146611954402,False
8993,0.0020963710452704507,338,1.362814698698958,False
8994,0.0010543878038342502,170,1.488509525972254,False
8995,6.822509318927501e-05,11,2.293275063688105,False
8996,0.00015505702997562504,25,2.6423271226882936,False
8997,0.0005023847771210251,81,2.534457857226148,False
8998,0.0016001885493484504,258,4.619160187336826,False
8999,0.0018110661101153004,292,1.5203098254661038,False
9000,0.0012590630834020753,203,2.2071897525505477,False
9001,0.0002480912479610001,40,8.120673921704292,False
9002,0.0020095391084841005,324,1.857523794895337,False
9003,0.00013024790517952503,21,1.830804086866833,False
9004,0.00012404562398050004,20,1.5341671109199524,False
9005,0.004186539809341876,675,1.4847093977751555,False
9006,0.0023444622932314507,378,1.080228203503543,False
9007,0.009005712300984303,1452,0.7809643679742314,False
9008,0.007653614999596852,1234,0.7535458940354507,False
9009,0.003026713225124201,488,0.7911401410571864,False
9010,0.0029646904131339505,478,2.6473267856502134,False
9011,0.0032065793798959257,517,3.965602989122992,False
9012,0.011095881065055728,1789,0.892295531549555,False
9013,8.683193678635003e-05,14,1.7144877059119088,False
9014,0.0027538128523671005,444,1.4591299832404196,False
9015,0.0022328212316490006,360,0.9111694773038228,False
9016,0.00028530493515515004,46,1.8580514995948127,False
9017,0.003578716251837426,577,1.807978089595378,False
9018,0.0008807239302615502,142,1.0272065073671475,False
9019,0.0023878782616246256,385,2.102923631668091,False
9020,0.0004899802147229751,79,8.2993329657784,False
9021,0.003504288877449126,565,0.9982645195142358,False
9022,3.721368719415001e-05,6,1.2044672966003418,False
9023,0.0007380714626839752,119,4.1914198618977005,False
9024,0.005036252333608301,812,0.7919033642472892,False
9025,0.0015877839869504003,256,1.5826289989054203,False
9026,0.00022328212316490004,36,1.0548984275923834,False
9027,0.0025987558223914756,419,2.096307614538152,False
9028,0.0009241398986547252,149,1.7830191234614226,False
9029,0.0021583938572607006,348,0.9653873786158945,False
9030,3.101140599512501e-05,5,3.532215929031372,False
9031,0.0006822509318927502,110,1.7032605517994275,False
9032,0.003460872909055951,558,1.125991762325328,False
9033,0.0011598265842176752,187,1.4116083848922647,False
9034,0.004223753496536026,681,0.9349722981277891,False
9035,4.341596839317501e-05,7,2.973395892551967,False
9036,0.0003907437155385751,63,1.3361953818608845,False
9037,0.005513827985933226,889,3.2537590210295635,False
9038,0.0015257611749601504,246,1.9142724430657985,False
9039,0.003442266065458876,555,1.067679414663229,False
